PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;AFSTAND;LEERLINGEN
20201001;14IY;00;RK Bs Sint Martinus;6419CW;HEERLEN;917;Heerlen;Limburg;Bo;Rooms-Katholiek;41506;2213,53754940711;253
20201001;14JC;00;De Capelle;1025KN;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;1229,11822660099;203
20201001;14JC;01;De Bonkelaar;1035EE;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;1462,07392996109;257
20201001;14JI;00;Emmaschool;9401HH;ASSEN;106;Assen;Drenthe;Bo;Openbaar;42719;1847,11325966851;362
20201001;14JK;00;Ontdekrijk;2905AP;CAPELLE AAN DEN IJSSEL;502;Capelle aan den IJssel;Zuid-Holland;Bo;Openbaar;41545;752,606741573034;178
20201001;14JR;00;De Margriet;3039PV;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;1124,90969899666;598
20201001;14JW;00;Ekke de Haanschool;8446CL;HEERENVEEN;74;Heerenveen;Friesland;Bo;Openbaar;41573;471,572972972973;185
20201001;14JY;00;Sinnehonk;9064KH;ALDTSJERK;737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;600,230769230769;39
20201001;14JZ;00;De Lantscheene;8479HG;OLDETRIJNE;98;Weststellingwerf;Friesland;Bo;Openbaar;41631;891,432432432432;37
20201001;14KG;00;Kindcentrum Rivierenwijk;7417WN;DEVENTER;150;Deventer;Overijssel;Bo;Samenwerking Opb., PC;42594;875,98976109215;293
20201001;14KH;00;De Vlashoek;3273AL;WESTMAAS;1963;Hoeksche Waard;Zuid-Holland;Bo;Openbaar;41444;595,032258064516;62
20201001;14KI;00;Roderik v Voorstschool;8303VA;EMMELOORD;171;Noordoostpolder;Flevoland;Bo;Openbaar;40662;657,427586206897;146
20201001;14KK;00;PCB De Parel;3077SH;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;498,229681978799;283
20201001;14KM;00;Ichthus;8223ZL;LELYSTAD;995;Lelystad;Flevoland;Bo;Protestants-Christelijk;60985;2496,60638297872;94
20201001;14KN;00;Kbs De Weerijs;4814EP;BREDA;758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;41407;1524,52380952381;147
20201001;14KP;00;Juliana v Stolbergschool;3037XH;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;74531;926,368131868132;184
20201001;14KQ;00;PC Basisschool Irene;3851LJ;ERMELO;233;Ermelo;Gelderland;Bo;Protestants-Christelijk;76819;605,810606060606;132
20201001;14KW;00;Max Havelaar Kindcentrum p.o.;2611JR;DELFT;503;Delft;Zuid-Holland;Bo;Protestants-Christelijk;83228;1451,48395061728;405
20201001;14KY;00;OBS De Toekan;8431LV;OOSTERWOLDE FR;85;Ooststellingwerf;Friesland;Bo;Openbaar;41631;332,879003558719;281
20201001;14LB;00;De Veenvlinder;3205EB;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Openbaar;41639;2751,06303724928;351
20201001;14LG;00;Basisschool de Hoekstien;8405GV;LUXWOUDE;86;Opsterland;Friesland;Bo;Openbaar;41631;340,194444444444;36
20201001;14LL;00;De Wilgenhoek;2651GR;BERKEL EN RODENRIJS;1621;Lansingerland;Zuid-Holland;Bo;Rooms-Katholiek;40928;420,872340425532;188
20201001;14LM;00;RK Bs Sint Tarcisius;6417XH;HEERLEN;917;Heerlen;Limburg;Bo;Rooms-Katholiek;41506;1775,03225806452;498
20201001;14LP;00;De Vijf Sterren;1024EA;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;287,839694656489;393
20201001;14LQ;00;Tuindorp-J.P. Thijsse;1781SW;DEN HELDER;400;Den Helder;Noord-Holland;Bo;Openbaar;41858;3393,85779816514;222
20201001;14LR;00;OBS De Pionier;9202LS;DRACHTEN;90;Smallingerland;Friesland;Bo;Openbaar;41735;3859,54032258065;126
20201001;14LT;00;Walstraschool;9606PH;KROPSWOLDE;1952;Midden-Groningen;Groningen;Bo;Openbaar;42761;3075,74747474747;99
20201001;14LV;00;Basisschool Valkenhorst;9404GD;ASSEN;106;Assen;Drenthe;Bo;Openbaar;42719;3145,65168539326;179
20201001;14LW;00;IKC Merweplein;4207XB;GORINCHEM;512;Gorinchem;Zuid-Holland;Bo;Openbaar;41386;852,550128534704;389
20201001;14LZ;00;Koningin Emmaschool;6953BR;DIEREN;275;Rheden;Gelderland;Bo;Openbaar;41617;1433,97945205479;146
20201001;14MH;00;Obs Nettelhorst;7241PH;LOCHEM;262;Lochem;Gelderland;Bo;Openbaar;42561;2756,5;48
20201001;14MK;00;De Magneet;3812HS;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Openbaar;41514;636,034090909091;90
20201001;14ML;00;Obs Het Vogelnest;8446HM;HEERENVEEN;74;Heerenveen;Friesland;Bo;Openbaar;41573;368,083333333333;120
20201001;14MM;00;De Morskring;2332XG;LEIDEN;546;Leiden;Zuid-Holland;Bo;Openbaar;42504;809,701877934272;426
20201001;14MN;00;Ontmoetingsschool de Romte;9255JV;TYTSJERK;737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;236,411290322581;124
20201001;14MO;00;De Lamer;8486GC;OLDELAMER;98;Weststellingwerf;Friesland;Bo;Openbaar;41631;2177,31578947368;38
20201001;14MQ;00;Obs de Linde;1185NK;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;Openbaar;41580;1591,34803921569;206
20201001;14MR;00;Basisschool de Eglantier;2624NX;DELFT;503;Delft;Zuid-Holland;Bo;Openbaar;41441;1495,48655913979;375
20201001;14MS;00;Obs 't Palet;3223HR;HELLEVOETSLUIS;530;Hellevoetsluis;Zuid-Holland;Bo;Openbaar;41570;805,136150234742;426
20201001;14MT;00;Het Element;4337VM;MIDDELBURG;687;Middelburg;Zeeland;Bo;Openbaar;42610;1268,13740458015;262
20201001;14MU;00;De Reijer;2983CL;RIDDERKERK;597;Ridderkerk;Zuid-Holland;Bo;Openbaar;42709;674,030470914127;363
20201001;14MW;00;Obs de Pijler;3299BS;MAASDAM;1963;Hoeksche Waard;Zuid-Holland;Bo;Openbaar;41444;220,760330578512;121
20201001;14MX;00;De Keerkring;8303BB;EMMELOORD;171;Noordoostpolder;Flevoland;Bo;Openbaar;40662;74,7671232876712;73
20201001;14MY;00;De Duinpieper;2203GH;NOORDWIJK ZH;575;Noordwijk;Zuid-Holland;So;Protestants-Christelijk;41805;6241,58181818182;110
20201001;14MY;00;De Duinpieper;2203GH;NOORDWIJK ZH;575;Noordwijk;Zuid-Holland;Vso;Protestants-Christelijk;41805;5614,21100917431;109
20201001;14NA;00;De Blink;3904ZA;VEENENDAAL;345;Veenendaal;Utrecht;So;Protestants-Christelijk;40631;4528,73255813954;86
20201001;14NA;00;De Blink;3904ZA;VEENENDAAL;345;Veenendaal;Utrecht;Vso;Protestants-Christelijk;40631;5438,49295774648;71
20201001;14NB;00;SBO Boulevard 410;3825KL;AMERSFOORT;307;Amersfoort;Utrecht;Sbo;Algemeen bijzonder;41514;2943,60648148148;216
20201001;14OH;00;School Bleyburgh;3363KH;SLIEDRECHT;610;Sliedrecht;Zuid-Holland;So;Algemeen bijzonder;41417;5402,08510638298;47
20201001;14OH;00;School Bleyburgh;3363KH;SLIEDRECHT;610;Sliedrecht;Zuid-Holland;Vso;Algemeen bijzonder;41417;8279,1052631579;76
20201001;14OH;01;School Bleyburgh;4205KE;GORINCHEM;512;Gorinchem;Zuid-Holland;So;Algemeen bijzonder;41417;7204,37931034483;29
20201001;14OH;01;School Bleyburgh;4205KE;GORINCHEM;512;Gorinchem;Zuid-Holland;Vso;Algemeen bijzonder;41417;7773,07407407407;27
20201001;14OJ;00;SSBO De Tweern;4461XS;GOES;664;Goes;Zeeland;Sbo;Algemeen bijzonder;40876;6188,94930875576;217
20201001;14OP;00;Entrea Onderwijs Tiel;4001RC;TIEL;281;Tiel;Gelderland;So;Rooms-Katholiek;32216;8644,10303030303;165
20201001;14OR;00;VSO De Zwaai;9202LC;DRACHTEN;90;Smallingerland;Friesland;Vso;Algemeen bijzonder;41414;11517,6835443038;158
20201001;14OR;02;De Zwaai;8441AE;HEERENVEEN;74;Heerenveen;Friesland;Vso;Algemeen bijzonder;41414;11036,2083333333;24
20201001;14OR;03;De Zwaai;9201SB;DRACHTEN;90;Smallingerland;Friesland;Vso;Algemeen bijzonder;41414;14475,7894736842;57
20201001;14OT;00;Hub Noord-Brabant vest. Veghel;5462CR;VEGHEL;1948;Meierijstad;Noord-Brabant;So;Rooms-Katholiek;82292;6951,0641025641;78
20201001;14OT;00;Hub Noord-Brabant vest. Veghel;5462CR;VEGHEL;1948;Meierijstad;Noord-Brabant;Vso;Rooms-Katholiek;82292;6791,05208333333;96
20201001;14PG;00;Mari?ndael;6825HN;ARNHEM;202;Arnhem;Gelderland;Vso;Algemeen bijzonder;40631;15266,9009287926;323
20201001;14PR;00;Deltaschool;4462JA;GOES;664;Goes;Zeeland;So;Algemeen bijzonder;41312;10403,2258064516;31
20201001;14PU;00;Aan Boord;8251CW;DRONTEN;303;Dronten;Flevoland;Bo;Protestants-Christelijk;42600;1159,46590909091;176
20201001;14PZ;00;PC Basisschool Beatrix;3852XA;ERMELO;233;Ermelo;Gelderland;Bo;Protestants-Christelijk;76819;2047,37209302326;215
20201001;14QA;00;Dr. Algraschool;8925AG;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Protestants-Christelijk;41419;1294,66806722689;238
20201001;14QC;00;Montessori Stad;1316BW;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;4055,58486238532;436
20201001;14QC;02;Montessori Stad;1312LL;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1474,31111111111;182
20201001;14QI;00;Openbare Buttingaschool;8431AV;OOSTERWOLDE FR;85;Ooststellingwerf;Friesland;Bo;Openbaar;41631;211,315315315315;111
20201001;14QJ;00;Bosbeekschool;2071AW;SANTPOORT-NOORD;453;Velsen;Noord-Holland;Bo;Openbaar;41375;495,359550561798;267
20201001;14QN;00;IBS De Twamester;9005PW;WERGEA;80;Leeuwarden;Friesland;Bo;Openbaar;41850;289,043165467626;139
20201001;14QQ;00;Basisschool de Jasker;9245HM;NIJ BEETS;86;Opsterland;Friesland;Bo;Openbaar;41631;517;44
20201001;14QR;00;Twa Fjilden;8501HL;JOURE;1940;De Fryske Marren;Friesland;Bo;Openbaar;41573;502,465753424658;73
20201001;14RB;00;Jan Hein Donnerschool;3794NA;DE GLIND;203;Barneveld;Gelderland;So;Protestants-Christelijk;41450;9984,46478873239;72
20201001;14RB;00;Jan Hein Donnerschool;3794NA;DE GLIND;203;Barneveld;Gelderland;Vso;Protestants-Christelijk;41450;9825,87596899225;129
20201001;14RB;01;J.H.Donnerschool;1222BW;HILVERSUM;402;Hilversum;Noord-Holland;So;Protestants-Christelijk;41450;6585,76923076923;78
20201001;14RD;00;Koningin Wilhelmina SBO;3813HC;AMERSFOORT;307;Amersfoort;Utrecht;Sbo;Protestants-Christelijk;30010;2795,94230769231;52
20201001;14RX;00;SSBO De Regenboog;6711LX;EDE GLD;228;Ede;Gelderland;Sbo;Protestants-Christelijk;42587;3732,08938547486;179
20201001;14RZ;00;STIP VSO;3526KP;UTRECHT;344;Utrecht;Utrecht;Vso;Samenwerking PC, RK;62662;6832,28571428571;287
20201001;14SP;00;SSBO Willem Alexander;3262HL;OUD-BEIJERLAND;1963;Hoeksche Waard;Zuid-Holland;Sbo;Protestants-Christelijk;41127;6973,75;56
20201001;14UA;00;SO Alphons Laudy;1068KV;AMSTERDAM;363;Amsterdam;Noord-Holland;So;Rooms-Katholiek;77690;2955,32467532468;77
20201001;14UA;02;VSO Alphons Laudy;1082HZ;AMSTERDAM;363;Amsterdam;Noord-Holland;Vso;Rooms-Katholiek;77690;6776,52027027027;148
20201001;14UA;03;SO Alphons Laudy;1079RN;AMSTERDAM;363;Amsterdam;Noord-Holland;So;Rooms-Katholiek;77690;4946,16666666667;24
20201001;14VI;00;SSBO De Dijk;6651DB;DRUTEN;225;Druten;Gelderland;Sbo;Rooms-Katholiek;41340;4809,8023255814;86
20201001;14VJ;00;SSBO De reis v Brandaan;5646JD;EINDHOVEN;772;Eindhoven;Noord-Brabant;Sbo;Rooms-Katholiek;40378;4023,43511450382;131
20201001;14VL;00;Expertisecentrum A v Dijksch;5709AE;HELMOND;794;Helmond;Noord-Brabant;So;Rooms-Katholiek;72905;5580,85714285714;106
20201001;14VL;00;Expertisecentrum A v Dijksch;5709AE;HELMOND;794;Helmond;Noord-Brabant;Vso;Rooms-Katholiek;72905;6027,98076923077;104
20201001;14VM;00;RK Bs de Kruisboelijn;5224BW;'S-HERTOGENBOSCH;796;'s-Hertogenbosch;Noord-Brabant;Bo;Rooms-Katholiek;74049;773,986754966887;151
20201001;14VO;00;SSBO De Brug;4561GW;HULST;677;Hulst;Zeeland;Sbo;Rooms-Katholiek;40803;4676,27058823529;91
20201001;14VP;00;SSBO St Ludgerus;7131BH;LICHTENVOORDE;1586;Oost Gelre;Gelderland;Sbo;Rooms-Katholiek;46724;2970,13888888889;72
20201001;14VQ;00;SSBO Savio;2181CZ;HILLEGOM;534;Hillegom;Zuid-Holland;Sbo;Rooms-Katholiek;41008;2273,87142857143;70
20201001;14VR;00;Adelante Onderwijs;6301KA;VALKENBURG LB;994;Valkenburg aan de Geul;Limburg;So;Rooms-Katholiek;74803;15067,1164383562;146
20201001;14VR;00;Adelante Onderwijs;6301KA;VALKENBURG LB;994;Valkenburg aan de Geul;Limburg;Vso;Rooms-Katholiek;74803;13748,1858974359;159
20201001;14VU;00;SSBO Het Baken;5345BC;OSS;828;Oss;Noord-Brabant;Sbo;Rooms-Katholiek;48348;4953,14184397163;141
20201001;14WQ;00;Chr SSBO Sjalom;9203JV;DRACHTEN;90;Smallingerland;Friesland;Sbo;Protestants-Christelijk;40342;6952,63793103448;174
20201001;14WS;00;Zonnebloemschool;8303GM;EMMELOORD;171;Noordoostpolder;Flevoland;So;Protestants-Christelijk;84202;9745,93684210526;95
20201001;14WS;00;Zonnebloemschool;8303GM;EMMELOORD;171;Noordoostpolder;Flevoland;Vso;Protestants-Christelijk;84202;11989,6858974359;156
20201001;14WT;00;De Wingerd;9744DZ;GRONINGEN;14;Groningen;Groningen;So;Protestants-Christelijk;40851;12310,2686567164;67
20201001;14WT;00;De Wingerd;9744DZ;GRONINGEN;14;Groningen;Groningen;Vso;Protestants-Christelijk;40851;13233,2676056338;71
20201001;14WU;00;SSBO De Kimkiel;9732KZ;GRONINGEN;14;Groningen;Groningen;Sbo;Protestants-Christelijk;40851;5487,30769230769;169
20201001;14WV;00;SBO De Trapeze;2025PH;HAARLEM;392;Haarlem;Noord-Holland;Sbo;Protestants-Christelijk;85255;2608,34931506849;146
20201001;14XB;00;Heldringschool;3074GC;ROTTERDAM;599;Rotterdam;Zuid-Holland;Sbo;Protestants-Christelijk;47595;1869,39814814815;108
20201001;14XF;00;Gentiaan College;7322CZ;APELDOORN;200;Apeldoorn;Gelderland;Vso;Algemeen bijzonder;40631;8092,62295081967;244
20201001;14XF;13;Het Hofpark;7316DK;APELDOORN;200;Apeldoorn;Gelderland;So;Algemeen bijzonder;40631;5391,33;100
20201001;14XF;14;Gentiaan College - Travo;7331VZ;APELDOORN;200;Apeldoorn;Gelderland;Vso;Algemeen bijzonder;40631;13608,1333333333;30
20201001;14XL;00;Thorbecke Basisschool;1781GN;DEN HELDER;400;Den Helder;Noord-Holland;Bo;Openbaar;41858;519;185
20201001;14XM;00;OBS De Kameleon;9202GV;DRACHTEN;90;Smallingerland;Friesland;Bo;Openbaar;41735;710,698630136986;219
20201001;14XR;00;obs De Toonladder;8031HL;ZWOLLE;193;Zwolle;Overijssel;Bo;Openbaar;42623;1447,30116959064;342
20201001;14XU;00;Het Windas;3121XP;SCHIEDAM;606;Schiedam;Zuid-Holland;Bo;Openbaar;41567;889,865269461078;334
20201001;14XW;00;Basisschool De Weier;7602CP;ALMELO;141;Almelo;Overijssel;Bo;Openbaar;41522;1266,34367541766;419
20201001;14XY;00;OBS De Oanset;8811HK;RIED;1949;Waadhoeke;Friesland;Bo;Openbaar;41693;878,86;50
20201001;14YB;00;Obs de Barchschole;7244BB;BARCHEM;262;Lochem;Gelderland;Bo;Openbaar;42561;1782,93333333333;135
20201001;14YF;00;OBS Route 0513;8443AJ;HEERENVEEN;74;Heerenveen;Friesland;Bo;Openbaar;41573;1311,17370892019;213
20201001;14YM;00;Obs 't Schrijverke;3221VP;HELLEVOETSLUIS;530;Hellevoetsluis;Zuid-Holland;Bo;Openbaar;41570;1561,24858757062;177
20201001;14YP;00;Obs De Hagenpoort;7411PT;DEVENTER;150;Deventer;Overijssel;Bo;Openbaar;41862;1401,06310679612;206
20201001;14YR;00;De Zevensprong;8302JD;EMMELOORD;171;Noordoostpolder;Flevoland;Bo;Openbaar;40662;902,565476190476;336
20201001;14YS;00;Chr Bs de Regenboog;4433AK;HOEDEKENSKERKE;654;Borsele;Zeeland;Bo;Protestants-Christelijk;41582;978,116279069767;43
20201001;14YU;00;Oranje Nassauschool;2042CH;ZANDVOORT;473;Zandvoort;Noord-Holland;Bo;Protestants-Christelijk;85255;1506,39178082192;365
20201001;14YV;00;De Wegwijzer;3332RG;ZWIJNDRECHT;642;Zwijndrecht;Zuid-Holland;Bo;Gereformeerd vrijgemaakt;41646;2306,46798029557;406
20201001;14YV;01;De Wegwijzer;2983AL;RIDDERKERK;597;Ridderkerk;Zuid-Holland;Bo;Gereformeerd vrijgemaakt;41646;1876,63779527559;127
20201001;14YX;00;RK BS De Touwladder;2727CV;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;Rooms-Katholiek;40377;1157,37714285714;176
20201001;14YY;00;Tytylschool de Maasgouw;6226NK;MAASTRICHT;935;Maastricht;Limburg;So;Rooms-Katholiek;74803;14346,641509434;54
20201001;14YY;00;Tytylschool de Maasgouw;6226NK;MAASTRICHT;935;Maastricht;Limburg;Vso;Rooms-Katholiek;74803;13242,3953488372;43
20201001;14ZA;00;RK Basissch St Antonius;7396PH;TERWOLDE;285;Voorst;Gelderland;Bo;Rooms-Katholiek;42616;2778,50666666667;75
20201001;14ZB;00;Geref Bs de Springplank;9351KV;LEEK;1969;Westerkwartier;Groningen;Bo;Gereformeerd vrijgemaakt;42607;1656,19101123596;178
20201001;14ZD;00;Johannes Calvijnschool;4143BA;LEERDAM;1961;Vijfheerenlanden;Utrecht;Bo;Reformatorisch;31280;3335,56880733945;327
20201001;14ZG;00;KC Leander;5845DD;SINT ANTHONIS;1702;Sint Anthonis;Noord-Brabant;Bo;Rooms-Katholiek;71749;691,895569620253;316
20201001;14ZJ;00;KBS Paulus;3571EL;UTRECHT;344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;410,907730673317;401
20201001;14ZK;00;Laetare;7035AR;KILDER;1955;Montferland;Gelderland;Bo;Rooms-Katholiek;38235;1105,45098039216;102
20201001;14ZL;00;Basisschool de Schakel;4581BR;VOGELWAARDE;677;Hulst;Zeeland;Bo;Rooms-Katholiek;40803;676,12962962963;162
20201001;14ZO;00;KBS De Drie Musketiers;5125NL;HULTEN;784;Gilze en Rijen;Noord-Brabant;Bo;Rooms-Katholiek;73191;2261,93023255814;43
20201001;14ZP;00;Basisschool de Klink;6096AZ;GRATHEM;1640;Leudal;Limburg;Bo;Rooms-Katholiek;23961;1260,45714285714;105
20201001;14ZQ;00;Basisschool de Zandplaat;4441AV;OVEZANDE;654;Borsele;Zeeland;Bo;Rooms-Katholiek;77533;704,981981981982;111
20201001;14ZS;00;Kindcentrum Rehoboth;7876GW;VALTHERMOND;1681;Borger-Odoorn;Drenthe;Bo;Protestants-Christelijk;32073;800,555555555556;126
20201001;14ZV;00;b.s. De Wieling;6685BC;HAALDEREN;1705;Lingewaard;Gelderland;Bo;Rooms-Katholiek;71956;227,013888888889;144
20201001;14ZW;00;RK Basisschool St Jozef;2841LN;MOORDRECHT;1892;Zuidplas;Zuid-Holland;Bo;Rooms-Katholiek;40765;669,854330708661;255
20201001;14ZY;00;Basisschool Sint Jozef;5396PP;LITHOIJEN;828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;41228;741,903225806452;93
20201001;14ZZ;00;Chr Bs de Paedwizer;8521LM;SINT NICOLAASGA;1940;De Fryske Marren;Friesland;Bo;Protestants-Christelijk;42540;2583,06766917293;133
20201001;15AB;00;Basisschool Koningshaven;5021AN;TILBURG;855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;48101;1152,51807228916;166
20201001;15AH;00;Prins Constantijnschool;8922CS;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Protestants-Christelijk;41419;2540,46951219512;164
20201001;15AI;00;Paulusschool;1214ET;HILVERSUM;402;Hilversum;Noord-Holland;Bo;Rooms-Katholiek;40676;768,989247311828;93
20201001;15AL;00;Chr Basissch de Horizon;2625BW;DELFT;503;Delft;Zuid-Holland;Bo;Protestants-Christelijk;83228;867,208754208754;303
20201001;15AN;00;Wereldwijs;2806JM;GOUDA;513;Gouda;Zuid-Holland;Bo;Openbaar;41527;1713,39170506912;217
20201001;15AO;00;OBS Boekhorst;8431CW;OOSTERWOLDE FR;85;Ooststellingwerf;Friesland;Bo;Openbaar;41631;781,596026490066;151
20201001;15AP;00;Jan Campertschool;1985EL;DRIEHUIS NH;453;Velsen;Noord-Holland;Bo;Openbaar;41375;1991,46082949309;217
20201001;15AS;00;OBS De Oleander;9501VX;STADSKANAAL;37;Stadskanaal;Groningen;Bo;Openbaar;41780;1106,4406779661;59
20201001;15AU;00;Obs de Tweemaster;4388CH;OOST-SOUBURG;718;Vlissingen;Zeeland;Bo;Openbaar;42610;1548,41632653061;245
20201001;15AV;00;De Finne;9003MJ;WARTEN;80;Leeuwarden;Friesland;Bo;Openbaar;41850;450,390625;64
20201001;15AZ;00;Westermarskoalle;8501NC;JOURE;1940;De Fryske Marren;Friesland;Bo;Openbaar;41573;1336,51476793249;240
20201001;15BD;00;CBS Ds Hasperschool;8491HA;AKKRUM;74;Heerenveen;Friesland;Bo;Protestants-Christelijk;41419;770,568345323741;139
20201001;15BG;00;Basisschool de Rank;2406BB;ALPHEN AAN DEN RIJN;484;Alphen aan den Rijn;Zuid-Holland;Bo;Protestants-Christelijk;40530;430,981132075472;424
20201001;15BI;00;Basisschool Hoffenne;2201WN;NOORDWIJK ZH;575;Noordwijk;Zuid-Holland;Bo;Protestants-Christelijk;40967;219,925373134328;134
20201001;15BO;00;Chr Basisschool Samuel;3415RE;POLSBROEK;331;Lopik;Utrecht;Bo;Protestants-Christelijk;41439;2176,21875;32
20201001;15BP;00;Cbs de Springplanke;9132LV;ENGWIERUM;1970;Noardeast-Frysl‘n;Friesland;Bo;Protestants-Christelijk;40788;0;41
20201001;15BQ;00;Het Koraal;7906AN;HOOGEVEEN;118;Hoogeveen;Drenthe;Bo;Gereformeerd vrijgemaakt;41632;3910,20175438596;114
20201001;15BR;00;Emile Wesly Basisschool;6216EA;MAASTRICHT;935;Maastricht;Limburg;Bo;Protestants-Christelijk;40717;1482,22033898305;59
20201001;15BR;01;Emile Wesly Basisschool;6227RS;MAASTRICHT;935;Maastricht;Limburg;Bo;Protestants-Christelijk;40717;1664,92941176471;85
20201001;15BT;00;Chr Basissch De Hochte;9661AK;ALTEVEER GN;37;Stadskanaal;Groningen;Bo;Protestants-Christelijk;41358;391,933333333333;75
20201001;15BU;00;Chr Basisschool;8055PT;LAAG ZUTHEM;177;Raalte;Overijssel;Bo;Protestants-Christelijk;41861;2051,7;30
20201001;15BV;00;RK BS de Vonder;4941AC;RAAMSDONKSVEER;779;Geertruidenberg;Noord-Brabant;Bo;Rooms-Katholiek;41978;521,206572769953;213
20201001;15BW;00;Ds G.H. Kerstenschool;4401JC;YERSEKE;703;Reimerswaal;Zeeland;Bo;Reformatorisch;42836;48,4044943820225;356
20201001;15BX;00;IKC Spoorbuurt;1761EC;ANNA PAULOWNA;1911;Hollands Kroon;Noord-Holland;Bo;Rooms-Katholiek;55238;319,79298245614;285
20201001;15BY;00;RK Basisschool St Jozef;7045AG;AZEWIJN;1955;Montferland;Gelderland;Bo;Rooms-Katholiek;50844;355,061224489796;49
20201001;15BZ;00;Mariaschool;7041ZM;'S-HEERENBERG;1955;Montferland;Gelderland;Bo;Rooms-Katholiek;50844;289,45;196
20201001;15CA;00;Heilig Hartschool;6616AV;HERNEN;296;Wijchen;Gelderland;Bo;Rooms-Katholiek;38001;476,557692307692;52
20201001;15CB;00;Basisschool Eben Haezer;7395PC;TEUGE;285;Voorst;Gelderland;Bo;Reformatorisch;45722;5693,3984962406;266
20201001;15CC;00;PC Basissch de Hoeksteen;3207AC;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Protestants-Christelijk;45917;2463,27794561934;331
20201001;15CF;00;Basissch met de Bijbel;6741GK;LUNTEREN;228;Ede;Gelderland;Bo;Reformatorisch;47438;3660,81944444444;72
20201001;15CG;00;NBS De Sterren;9982LK;UITHUIZERMEEDEN;1966;Het Hogeland;Groningen;Bo;Algemeen bijzonder;13683;881,884615384615;52
20201001;15CK;00;St. Jozef;5089NL;HAGHORST;798;Hilvarenbeek;Noord-Brabant;Bo;Rooms-Katholiek;40941;757,490909090909;55
20201001;15CM;00;Sint Jansschool voor Bso;5529AK;CASTEREN;1728;Bladel;Noord-Brabant;Bo;Rooms-Katholiek;44201;149,5;100
20201001;15CO;00;Roncallischool;6882GZ;VELP GLD;275;Rheden;Gelderland;Bo;Rooms-Katholiek;40812;1291,88405797101;207
20201001;15CP;00;Basisschool Aloysius;3155BM;MAASLAND;1842;Midden-Delfland;Zuid-Holland;Bo;Rooms-Katholiek;62778;533,116465863454;249
20201001;15CQ;00;RK Basissch de Nobelaer;3255BG;OUDE-TONGE;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Rooms-Katholiek;64169;799,395061728395;162
20201001;15CR;00;Bs St Antonius van Padua;5492JS;SINT-OEDENRODE;1948;Meierijstad;Noord-Brabant;Bo;Rooms-Katholiek;41731;1186,05681818182;176
20201001;15CS;00;PassePartout;5931KS;TEGELEN;983;Venlo;Limburg;Bo;Rooms-Katholiek;75597;666,050909090909;275
20201001;15CT;00;RK Basisschool de Schalm;5262BN;VUGHT;865;Vught;Noord-Brabant;Bo;Rooms-Katholiek;40706;1358,44545454545;440
20201001;15CU;00;RK Basissch Het Molenven;5263DP;VUGHT;865;Vught;Noord-Brabant;Bo;Rooms-Katholiek;40706;887,655629139073;302
20201001;15CV;00;Basisschool de Wilderen;5581AS;WAALRE;866;Waalre;Noord-Brabant;Bo;Rooms-Katholiek;31384;169,841365461847;500
20201001;15CX;00;rkbs De Hoeksteen;4765CP;ZEVENBERGSCHEN HOEK;1709;Moerdijk;Noord-Brabant;Bo;Rooms-Katholiek;41782;376,648648648649;111
20201001;15CY;00;Basisschool Sint Jozef;1756BB;'T ZAND NH;441;Schagen;Noord-Holland;Bo;Rooms-Katholiek;55238;547,010204081633;197
20201001;15CZ;00;RK Basisschool Aloysius;3817DV;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Rooms-Katholiek;71488;500,735294117647;340
20201001;15DA;00;Antoniusschool voor Bso;2111ZC;AERDENHOUT;377;Bloemendaal;Noord-Holland;Bo;Rooms-Katholiek;72242;708,302325581395;216
